common_name,individual_name,sex,body_mass,numberbreaths,obsperiod,activity_level,Institution,age,mb,fr,order,family,genus,species,habitat,log_Mb,log_fr,breath_rate,temp,location,Thermoneutral range,Normal temperature range
Bottlenose Dolphin,Gaudi,M,143,10,5,1,DolphinCo-PuntaCana,10,143,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.155,0.301,1.99986187,28.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Gemini,F,129,7,5,2,DolphinCo-MSQ,9,129,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.111,0.146,1.399587323,31,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Gemini,F,129,6,5,2,DolphinCo-MSQ,9,129,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.111,0.079,1.199499303,31,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Gemini,F,129,8,5,2,DolphinCo-MSQ,9,129,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.111,0.204,1.599558029,31,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Gigio,M,161,9,5,3,DolphinCo-IslaMujeres,14,161,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.207,0.255,1.798870915,27,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Gigio,M,161,7,5,1,DolphinCo-IslaMujeres,14,161,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.207,0.146,1.399587323,27.2,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Gigio,M,161,8,5,2,DolphinCo-IslaMujeres,14,161,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.207,0.204,1.599558029,27.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Goya,M,152,7,5,2,DolphinCo-PuntaCana,25,152,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.182,0.146,1.399587323,28.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Goya,M,152,11,5,2,DolphinCo-PuntaCana,25,152,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.182,0.342,2.197859873,28.1,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Goya,M,152,11,5,2,DolphinCo-PuntaCana,25,152,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.182,0.342,2.197859873,28.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Grecia,F,145,8,5,2,DolphinCo-PuntaCana,22,145,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.161,0.204,1.599558029,28.6,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Grecia,F,145,6,5,1,DolphinCo-PuntaCana,22,145,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.161,0.079,1.199499303,28.6,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Grecia,F,145,10,5,2,DolphinCo-PuntaCana,22,145,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.161,0.301,1.99986187,28.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Guama,M,208,13,5,2,Kolmarden,41,208,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.318,0.415,2.600159563,22,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Guama,M,208,9,5,2,Kolmarden,41,208,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.318,0.255,1.798870915,22,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Guama,M,208,9,5,1,Kolmarden,41,208,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.318,0.255,1.798870915,22,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Guama,M,205,5,5,1,Kolmarden,41,205,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.312,0,1,21,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Guama,M,205,9,5,2,Kolmarden,41,205,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.312,0.255,1.798870915,21,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Guama,M,205,7,5,1,Kolmarden,41,205,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.312,0.146,1.399587323,21,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Guama,M,201,4,3.5,1,Kolmarden,41,201,1.1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.303,0.058,1.142878335,23.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Guama,M,210,10,5,1,Kolmarden,41,210,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.322,0.301,1.99986187,22,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Guama,M,208.5,6,5,1,Kolmarden,41,208.5,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.319,0.079,1.199499303,22.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Guama,M,209,8,5,1,Kolmarden,41,209,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.32,0.204,1.599558029,22.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hanzel,M,167,9,5,2,DolphinCo-PuntaCana,14,167,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.223,0.255,1.798870915,28.6,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hanzel,M,167,13,5,2,DolphinCo-PuntaCana,14,167,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.223,0.415,2.600159563,28.7,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hanzel,M,167,11,5,2,DolphinCo-PuntaCana,14,167,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.223,0.342,2.197859873,29.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Havana,F,133,7,5,3,DolphinCo-PuntaCana,13,133,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.124,0.146,1.399587323,28.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Havana,F,133,10,5,2,DolphinCo-PuntaCana,13,133,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.124,0.301,1.99986187,28.1,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Havana,F,133,10,5,2,DolphinCo-PuntaCana,13,133,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.124,0.301,1.99986187,28.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hellen,F,147,14,5,1,DolphinCo-Cozumel,43,147,2.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.167,0.447,2.79898132,27.8,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hellen,F,148,13,5,1,DolphinCo-Cozumel,43,148,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.17,0.415,2.600159563,28.1,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hellen,F,149,12,5,1,DolphinCo-Cozumel,43,149,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.173,0.38,2.398832919,27.9,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hermes,F,111,11,5,2,DolphinCo-IslaMujeres,6,111,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.045,0.342,2.197859873,27.9,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hermes,F,111,10,5,2,DolphinCo-IslaMujeres,6,111,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.045,0.301,1.99986187,27.2,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hermes,F,111,9,5,2,DolphinCo-IslaMujeres,6,111,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.045,0.255,1.798870915,27.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hestia,F,108,10,5,1,DolphinCo-Cozumel,9,108,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.033,0.301,1.99986187,27.8,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hestia,F,108,9,5,1,DolphinCo-Cozumel,9,108,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.033,0.255,1.798870915,27.9,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hestia,F,108,9,5,1,DolphinCo-Cozumel,9,108,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.033,0.255,1.798870915,28.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hopee,F,134.7,17,5,3,Clearwater,13,134.7,3.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.129,0.531,3.396252726,26,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hopee,F,134.7,9,5,2,Clearwater,13,134.7,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.129,0.255,1.798870915,24,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hopee,F,134.7,13,5,2,Clearwater,13,134.7,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.129,0.415,2.600159563,24,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hopee,F,134.7,14,5,2,Clearwater,13,134.7,2.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.129,0.447,2.79898132,24,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hopee,F,134.7,7,5,2,Clearwater,13,134.7,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.129,0.146,1.399587323,24,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hugo,M,188,12,5,1,ZooMarine,27,188,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.274,0.38,2.398832919,19,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hugo,M,188,11,5,2,ZooMarine,27,188,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.274,0.342,2.197859873,18.9,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Hugo,M,188,1,5,1,ZooMarine,27,188,0.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.274,-0.699,0.199986187,18.9,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Iara,F,204,11,5,1,ZooMarine,16,204,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.31,0.342,2.197859873,20.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Iara,F,204,8,5,1,ZooMarine,16,204,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.31,0.204,1.599558029,20.3,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Iara,F,204,10,5,2,ZooMarine,16,204,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.31,0.301,1.99986187,20.3,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Indi,M,145.2,14,5,2,DolphinCo-ZooMarine,8,145.2,2.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.162,0.447,2.79898132,25.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Indi,M,145.2,9,5,2,DolphinCo-ZooMarine,8,145.2,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.162,0.255,1.798870915,25.6,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Indi,M,145.2,6,5,2,DolphinCo-ZooMarine,8,145.2,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.162,0.079,1.199499303,24.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Izzy,F,132.5,9,5,2,Clearwater,8,132.5,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.122,0.255,1.798870915,26,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Izzy,F,132.5,12,5,3,Clearwater,8,132.5,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.122,0.38,2.398832919,24,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Izzy,F,132.5,12,5,3,Clearwater,8,132.5,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.122,0.38,2.398832919,24,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Izzy,F,132.5,17,5,2,Clearwater,8,132.5,3.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.122,0.531,3.396252726,24,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Izzy,F,132.5,14,5,1,Clearwater,8,132.5,2.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.122,0.447,2.79898132,24,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Jazz,M,142,13,5,2,DolphinCo-PuntaCana,12,142,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.152,0.415,2.600159563,28.6,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Jazz,M,142,12,5,2,DolphinCo-PuntaCana,12,142,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.152,0.38,2.398832919,28.7,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Jazz,M,142,15,5,3,DolphinCo-PuntaCana,12,142,3,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.152,0.477,2.999162519,29.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Jimena,F,128,9,5,2,DolphinCo-CostaMaya,8,128,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.107,0.255,1.798870915,30.2,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Jimena,F,128,11,5,2,DolphinCo-CostaMaya,8,128,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.107,0.342,2.197859873,30.2,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Jimena,F,128,10,5,2,DolphinCo-CostaMaya,8,128,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.107,0.301,1.99986187,30.2,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Jj,M,232,8,5,2,DolphinCo-MSQ,47,232,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.365,0.204,1.599558029,31,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Jj,M,232,6,5,2,DolphinCo-MSQ,47,232,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.365,0.079,1.199499303,31,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Jj,M,232,8,5,2,DolphinCo-MSQ,47,232,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.365,0.204,1.599558029,31,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Joan,M,NA,11,5,1,ZooMarine,18,NA,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,NA,0.342,2.197859873,19.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Joan,M,NA,9,5,1,ZooMarine,18,NA,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,NA,0.255,1.798870915,20.6,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Joan,M,NA,7,5,1,ZooMarine,18,NA,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,NA,0.146,1.399587323,19,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Joy,F,123,5,5,1,DolphinCo-Cayman,8,123,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.09,0,1,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Joy,F,123,5,5,1,DolphinCo-Cayman,8,123,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.09,0,1,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Joy,F,123,5,5,1,DolphinCo-Cayman,8,123,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.09,0,1,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Julieta,F,180,9,5,2,DolphinCo-PuntaCana,24,180,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.255,0.255,1.798870915,28.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Julieta,F,180,12,5,3,DolphinCo-PuntaCana,24,180,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.255,0.38,2.398832919,28.1,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Julieta,F,180,9,5,1,DolphinCo-PuntaCana,24,180,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.255,0.255,1.798870915,28.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Kathy,F,123,10,5,1,DolphinCo-Cozumel,14,123,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.09,0.301,1.99986187,27.8,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Kathy,F,123,7,5,1,DolphinCo-Cozumel,14,123,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.09,0.146,1.399587323,28.1,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Kathy,F,123,9,5,1,DolphinCo-Cozumel,14,123,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.09,0.255,1.798870915,27.9,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Kepler,M,192,8,5,2,DolphinCo-PuntaCana,32,192,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.283,0.204,1.599558029,28.7,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Kepler,M,192,6,5,1,DolphinCo-PuntaCana,32,192,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.283,0.079,1.199499303,28.8,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Kepler,M,192,5,5,1,DolphinCo-PuntaCana,32,192,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.283,0,1,29.2,Water,5C-25C,10C to 32C
Bottlenose Dolphin,King,M,254,5,5,1,DolphinCo-ZooMarine,31,254,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.405,0,1,25.6,Water,5C-25C,10C to 32C
Bottlenose Dolphin,King,M,254,5,5,2,DolphinCo-ZooMarine,31,254,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.405,0,1,24.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,King,M,254,12,5,3,DolphinCo-ZooMarine,31,254,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.405,0.38,2.398832919,24.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Krista,F,143,11,5,1,DolphinCo-Cozumel,19,143,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.155,0.342,2.197859873,27.8,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Krista,F,144,9,5,1,DolphinCo-Cozumel,19,144,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.158,0.255,1.798870915,28.1,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Krista,F,145,8,5,1,DolphinCo-Cozumel,19,145,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.161,0.204,1.599558029,27.9,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Leah,F,185.8,7,5,2,DolphinCo-ZooMarine,21,185.8,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.269,0.146,1.399587323,25.6,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Leah,F,185.8,7,5,3,DolphinCo-ZooMarine,21,185.8,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.269,0.146,1.399587323,24.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Leah,F,185.8,6,5,2,DolphinCo-ZooMarine,21,185.8,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.269,0.079,1.199499303,24.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Leo,M,142,10,5,2,ZooMarine,11,142,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.152,0.301,1.99986187,19.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Leo,M,142,9,5,1,ZooMarine,11,142,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.152,0.255,1.798870915,19.8,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Leo,M,142,14,5,2,ZooMarine,11,142,2.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.152,0.447,2.79898132,19.2,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lótus,M,220,9,5,1,ZooMarine,28,220,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.342,0.255,1.798870915,19.2,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lótus,M,220,9,5,1,ZooMarine,28,220,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.342,0.255,1.798870915,20.3,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lótus,M,220,6,5,1,ZooMarine,28,220,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.342,0.079,1.199499303,20.7,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lua,F,180,8,5,1,ZooMarine,27,180,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.255,0.204,1.599558029,20.2,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lua,F,180,8,5,1,ZooMarine,27,180,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.255,0.204,1.599558029,20.8,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lua,F,180,11,5,3,ZooMarine,27,180,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.255,0.342,2.197859873,21.1,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lucea,F,140,9,5,3,DolphinCo-Cayman,23,140,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.146,0.255,1.798870915,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lucea,F,140,5,5,3,DolphinCo-Cayman,23,140,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.146,0,1,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lucea,F,140,8,5,2,DolphinCo-Cayman,23,140,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.146,0.204,1.599558029,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lucky,M,132,9,5,2,DolphinCo-Cayman,10,132,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.121,0.255,1.798870915,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lucky,M,132,12,5,2,DolphinCo-Cayman,10,132,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.121,0.38,2.398832919,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lucky,M,132,6,5,1,DolphinCo-Cayman,10,132,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.121,0.079,1.199499303,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lunaa,F,149,7,5,3,DolphinCo-Cayman,23,149,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.173,0.146,1.399587323,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lunaa,F,149,8,5,3,DolphinCo-Cayman,23,149,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.173,0.204,1.599558029,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lunaa,F,149,5,5,1,DolphinCo-Cayman,23,149,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.173,0,1,29,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lunab,F,140,5,5,1,DolphinCo-MSQ,21,140,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.146,0,1,31,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lunab,F,140,5,5,2,DolphinCo-MSQ,21,140,1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.146,0,1,31,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lunab,F,140,7,5,2,DolphinCo-MSQ,21,140,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.146,0.146,1.399587323,31,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lunac,F,125.8,10,5,2,DolphinCo-ZooMarine,6,125.8,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.1,0.301,1.99986187,25.6,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lunac,F,125.8,7,5,2,DolphinCo-ZooMarine,6,125.8,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.1,0.146,1.399587323,24.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Lunac,F,125.8,8,5,3,DolphinCo-ZooMarine,6,125.8,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.1,0.204,1.599558029,24.5,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,171.5,7,5,1,Kolmarden,22,171.5,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.234,0.146,1.399587323,22,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,171.5,9,4.33,2,Kolmarden,22,171.5,2.1,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.234,0.318,2.079696687,22,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,171.5,6,5,1,Kolmarden,22,171.5,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.234,0.079,1.199499303,22,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,163,7,5,1,Kolmarden,22,163,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.212,0.146,1.399587323,21,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,163,9,5,2,Kolmarden,22,163,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.212,0.255,1.798870915,21,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,163,11,5,2,Kolmarden,22,163,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.212,0.342,2.197859873,21,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,168,10,5,1,Kolmarden,22,168,2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.225,0.301,1.99986187,22.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,168,6,5,1,Kolmarden,22,168,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.225,0.079,1.199499303,22.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,167,9,5,1,Kolmarden,22,167,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.223,0.255,1.798870915,22.4,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,170,12,5,2,Kolmarden,22,170,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.23,0.38,2.398832919,22,Water,5C-25C,10C to 32C
Bottlenose Dolphin,Luna,F,170,7,5,1,Kolmarden,22,170,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,Aquatic,2.23,0.146,1.399587323,22,Water,5C-25C,10C to 32C
